EstudianteID,Nombre,FechaIngreso,Genero,Ciudad,anio_x,InscripcionID,CarreraID,NotaFinal,SemestreActual,anio_y
20710,Estudiante_20710,2023-12-17,m,Sucre,2023,20710,2,59.0,5,2024
20711,Estudiante_20711,2023-08-31,f,La Paz,2023,20711,2,83.0,9,2024
20712,Estudiante_20712,2021-06-07,f,Santa Cruz de la Sierra,2021,20712,1,60.0,1,2024
20713,Estudiante_20713,2020-03-22,f,Tarija,2020,20713,1,54.0,7,2024
20714,Estudiante_20714,2020-01-26,f,La Paz,2020,20714,1,30.0,8,2024
20715,Estudiante_20715,2021-07-30,m,La Paz,2021,20715,5,56.0,9,2024
20716,Estudiante_20716,2021-01-26,f,La Paz,2021,20716,1,58.0,5,2024
20717,Estudiante_20717,2023-11-05,f,La Paz,2023,20717,4,56.0,7,2024
20718,Estudiante_20718,2020-09-12,f,La Paz,2020,20718,5,98.0,7,2024
20719,Estudiante_20719,2020-12-26,f,Cochabamba,2020,20719,2,25.0,5,2024
20720,Estudiante_20720,2023-08-27,m,La Paz,2023,20720,1,66.0,8,2024
20721,Estudiante_20721,2021-08-08,f,Santa Cruz de la Sierra,2021,20721,1,97.0,4,2024
20722,Estudiante_20722,2021-11-18,m,Sucre,2021,20722,2,69.0,7,2024
20723,Estudiante_20723,2020-10-09,f,La Paz,2020,20723,3,66.0,1,2024
20724,Estudiante_20724,2020-09-01,m,La Paz,2020,20724,5,66.0,6,2024
20725,Estudiante_20725,2022-06-20,m,Sucre,2022,20725,3,56.0,3,2024
20726,Estudiante_20726,2021-03-31,f,Sucre,2021,20726,2,69.0,8,2024
20727,Estudiante_20727,2021-11-18,m,Cochabamba,2021,20727,2,66.0,9,2024
20728,Estudiante_20728,2023-10-17,f,La Paz,2023,20728,1,66.0,5,2024
20729,Estudiante_20729,2022-01-27,f,Santa Cruz de la Sierra,2022,20729,4,90.0,6,2024
20730,Estudiante_20730,2020-02-01,f,Tarija,2020,20730,5,66.0,4,2024
20731,Estudiante_20731,2020-06-06,m,Sucre,2020,20731,4,62.0,2,2024
20732,Estudiante_20732,2022-03-22,m,Santa Cruz de la Sierra,2022,20732,1,64.0,5,2024
20733,Estudiante_20733,2020-08-27,f,La Paz,2020,20733,2,98.0,2,2024
20734,Estudiante_20734,2021-03-23,f,La Paz,2021,20734,4,66.0,3,2024
20735,Estudiante_20735,2020-07-27,f,Cochabamba,2020,20735,1,63.0,10,2024
20736,Estudiante_20736,2020-03-12,f,La Paz,2020,20736,2,55.0,10,2024
20737,Estudiante_20737,2020-12-14,f,Santa Cruz de la Sierra,2020,20737,4,66.0,2,2024
20738,Estudiante_20738,2023-04-09,m,Santa Cruz de la Sierra,2023,20738,1,66.0,3,2024
20739,Estudiante_20739,2020-03-28,m,Tarija,2020,20739,4,66.0,3,2024
20740,Estudiante_20740,2021-01-24,f,Cochabamba,2021,20740,5,91.0,9,2024
20741,Estudiante_20741,2020-07-23,m,Tarija,2020,20741,4,66.0,2,2024
20742,Estudiante_20742,2022-02-13,m,Santa Cruz de la Sierra,2022,20742,1,72.0,10,2024
20743,Estudiante_20743,2020-12-29,f,Santa Cruz de la Sierra,2020,20743,4,89.0,10,2024
20744,Estudiante_20744,2021-12-03,f,La Paz,2021,20744,2,46.0,3,2024
20746,Estudiante_20746,2021-03-23,m,Cochabamba,2021,20746,2,85.0,3,2024
20747,Estudiante_20747,2021-02-13,m,La Paz,2021,20747,1,68.0,7,2024
20748,Estudiante_20748,2023-08-13,f,Cochabamba,2023,20748,1,54.0,5,2024
20749,Estudiante_20749,2021-04-22,f,La Paz,2021,20749,1,69.0,8,2024
20750,Estudiante_20750,2022-02-07,f,La Paz,2022,20750,1,67.0,9,2024
20751,Estudiante_20751,2021-06-25,f,Santa Cruz de la Sierra,2021,20751,4,66.0,2,2024
20752,Estudiante_20752,2021-10-14,f,La Paz,2021,20752,2,77.0,10,2024
20753,Estudiante_20753,2022-07-25,f,La Paz,2022,20753,1,66.0,3,2024
20754,Estudiante_20754,2022-09-22,m,La Paz,2022,20754,1,66.0,10,2024
20755,Estudiante_20755,2020-10-13,f,Santa Cruz de la Sierra,2020,20755,1,62.0,1,2024
20756,Estudiante_20756,2022-01-07,f,La Paz,2022,20756,1,74.0,8,2024
20757,Estudiante_20757,2022-06-09,f,La Paz,2022,20757,1,65.0,7,2024
20758,Estudiante_20758,2021-06-14,f,Sucre,2021,20758,1,62.0,2,2024
20759,Estudiante_20759,2022-10-19,f,Cochabamba,2022,20759,1,73.0,3,2024
20760,Estudiante_20760,2023-05-30,m,Tarija,2023,20760,4,73.0,6,2024
20761,Estudiante_20761,2021-09-07,m,La Paz,2021,20761,1,97.0,5,2024
20762,Estudiante_20762,2023-05-01,m,La Paz,2023,20762,4,39.0,2,2024
20763,Estudiante_20763,2021-06-06,m,Sucre,2021,20763,4,70.0,7,2024
20764,Estudiante_20764,2022-06-22,m,Santa Cruz de la Sierra,2022,20764,5,63.0,8,2024
20765,Estudiante_20765,2022-05-08,m,Sucre,2022,20765,1,84.0,7,2024
20766,Estudiante_20766,2023-07-16,f,Santa Cruz de la Sierra,2023,20766,4,60.0,2,2024
20767,Estudiante_20767,2021-07-15,f,Santa Cruz de la Sierra,2021,20767,4,54.0,9,2024
20769,Estudiante_20769,2022-08-13,m,La Paz,2022,20769,1,66.0,2,2024
20770,Estudiante_20770,2020-03-28,f,Tarija,2020,20770,1,73.0,5,2024
20771,Estudiante_20771,2020-10-22,f,La Paz,2020,20771,2,59.0,8,2024
20772,Estudiante_20772,2023-01-16,f,Sucre,2023,20772,4,85.0,5,2024
20773,Estudiante_20773,2020-08-08,m,La Paz,2020,20773,3,96.0,4,2024
20775,Estudiante_20775,2021-07-23,f,Cochabamba,2021,20775,2,66.0,3,2024
20776,Estudiante_20776,2020-05-10,f,La Paz,2020,20776,5,91.0,9,2024
20777,Estudiante_20777,2022-06-25,f,Santa Cruz de la Sierra,2022,20777,1,75.0,6,2024
20778,Estudiante_20778,2020-04-25,m,Cochabamba,2020,20778,1,72.0,3,2024
20779,Estudiante_20779,2022-02-13,m,Sucre,2022,20779,3,57.0,10,2024
20780,Estudiante_20780,2022-06-24,m,Santa Cruz de la Sierra,2022,20780,1,84.0,9,2024
20781,Estudiante_20781,2023-07-18,m,Santa Cruz de la Sierra,2023,20781,1,66.0,1,2024
20782,Estudiante_20782,2022-03-19,f,Santa Cruz de la Sierra,2022,20782,2,39.0,1,2024
20783,Estudiante_20783,2021-04-09,m,Santa Cruz de la Sierra,2021,20783,3,59.0,8,2024
20784,Estudiante_20784,2023-07-12,f,La Paz,2023,20784,2,95.0,7,2024
20785,Estudiante_20785,2021-03-24,f,La Paz,2021,20785,1,66.0,4,2024
20786,Estudiante_20786,2022-05-14,m,La Paz,2022,20786,5,26.0,5,2024
20787,Estudiante_20787,2021-03-17,m,Santa Cruz de la Sierra,2021,20787,5,57.0,5,2024
20788,Estudiante_20788,2021-05-25,f,Santa Cruz de la Sierra,2021,20788,1,66.0,1,2024
20789,Estudiante_20789,2021-01-29,f,Santa Cruz de la Sierra,2021,20789,1,41.0,9,2024
20790,Estudiante_20790,2021-05-23,f,Santa Cruz de la Sierra,2021,20790,2,95.0,10,2024
20791,Estudiante_20791,2023-06-29,f,Santa Cruz de la Sierra,2023,20791,3,79.0,8,2024
20792,Estudiante_20792,2020-07-17,f,La Paz,2020,20792,4,79.0,5,2024
20793,Estudiante_20793,2022-07-29,f,Santa Cruz de la Sierra,2022,20793,1,74.0,1,2024
20794,Estudiante_20794,2020-05-11,m,Sucre,2020,20794,3,84.0,5,2024
20795,Estudiante_20795,2021-10-22,f,Cochabamba,2021,20795,1,45.0,8,2024
20796,Estudiante_20796,2021-10-18,m,La Paz,2021,20796,4,66.0,10,2024
20797,Estudiante_20797,2021-12-19,f,Sucre,2021,20797,5,45.0,6,2024
20798,Estudiante_20798,2022-04-22,m,Santa Cruz de la Sierra,2022,20798,4,66.0,6,2024
20799,Estudiante_20799,2023-03-20,f,Cochabamba,2023,20799,5,66.0,5,2024
20800,Estudiante_20800,2022-11-21,m,Santa Cruz de la Sierra,2022,20800,3,61.0,3,2024
20801,Estudiante_20801,2020-11-27,f,Cochabamba,2020,20801,3,77.0,3,2024
20802,Estudiante_20802,2022-08-28,m,La Paz,2022,20802,4,34.0,1,2024
20803,Estudiante_20803,2023-06-09,m,Sucre,2023,20803,1,71.0,9,2024
20804,Estudiante_20804,2021-01-06,f,Cochabamba,2021,20804,1,58.0,3,2024
20805,Estudiante_20805,2023-02-09,f,Cochabamba,2023,20805,2,97.0,8,2024
20806,Estudiante_20806,2022-11-18,f,La Paz,2022,20806,4,66.0,2,2024
20807,Estudiante_20807,2023-02-07,f,Santa Cruz de la Sierra,2023,20807,1,81.0,5,2024
20808,Estudiante_20808,2020-04-06,m,Tarija,2020,20808,2,65.0,2,2024
20809,Estudiante_20809,2023-04-23,f,Santa Cruz de la Sierra,2023,20809,2,89.0,6,2024
20810,Estudiante_20810,2021-06-30,f,Santa Cruz de la Sierra,2021,20810,5,66.0,4,2024
20811,Estudiante_20811,2020-06-26,f,Tarija,2020,20811,1,72.0,9,2024
20812,Estudiante_20812,2020-03-05,f,La Paz,2020,20812,2,66.0,2,2024
20813,Estudiante_20813,2022-03-07,m,Tarija,2022,20813,3,89.0,7,2024
20814,Estudiante_20814,2023-10-22,m,Santa Cruz de la Sierra,2023,20814,1,44.0,10,2024
20815,Estudiante_20815,2023-02-10,m,La Paz,2023,20815,2,66.0,9,2024
20816,Estudiante_20816,2022-02-19,f,La Paz,2022,20816,1,66.0,9,2024
20817,Estudiante_20817,2022-05-01,f,Santa Cruz de la Sierra,2022,20817,1,92.0,3,2024
20818,Estudiante_20818,2022-08-23,f,La Paz,2022,20818,4,100.0,4,2024
20819,Estudiante_20819,2021-11-24,m,Sucre,2021,20819,4,61.0,3,2024
20820,Estudiante_20820,2021-12-23,m,Cochabamba,2021,20820,4,66.0,1,2024
20821,Estudiante_20821,2020-03-06,m,Santa Cruz de la Sierra,2020,20821,1,71.0,6,2024
20822,Estudiante_20822,2023-05-24,f,Santa Cruz de la Sierra,2023,20822,2,78.0,5,2024
20823,Estudiante_20823,2023-08-16,f,Santa Cruz de la Sierra,2023,20823,1,62.0,10,2024
20824,Estudiante_20824,2022-05-25,m,Cochabamba,2022,20824,2,79.0,5,2024
20825,Estudiante_20825,2020-03-21,f,Cochabamba,2020,20825,1,66.0,3,2024
20826,Estudiante_20826,2020-09-12,f,La Paz,2020,20826,1,70.0,9,2024
20827,Estudiante_20827,2022-07-04,m,Cochabamba,2022,20827,2,57.0,10,2024
20828,Estudiante_20828,2021-03-01,m,Sucre,2021,20828,2,66.0,2,2024
20829,Estudiante_20829,2022-08-24,f,Tarija,2022,20829,5,66.0,5,2024
20830,Estudiante_20830,2023-11-09,f,La Paz,2023,20830,2,57.0,10,2024
20831,Estudiante_20831,2023-05-22,m,La Paz,2023,20831,2,66.0,1,2024
20832,Estudiante_20832,2023-09-01,m,Santa Cruz de la Sierra,2023,20832,4,66.0,4,2024
20833,Estudiante_20833,2023-06-03,m,Sucre,2023,20833,1,57.0,6,2024
20834,Estudiante_20834,2021-08-19,f,Tarija,2021,20834,1,68.0,10,2024
20835,Estudiante_20835,2021-04-13,f,Santa Cruz de la Sierra,2021,20835,2,54.0,5,2024
20836,Estudiante_20836,2021-11-22,m,Cochabamba,2021,20836,1,91.0,9,2024
20837,Estudiante_20837,2021-12-30,m,Santa Cruz de la Sierra,2021,20837,5,85.0,10,2024
20838,Estudiante_20838,2023-03-21,f,Cochabamba,2023,20838,5,75.0,6,2024
20839,Estudiante_20839,2020-10-12,m,Tarija,2020,20839,2,90.0,4,2024
20840,Estudiante_20840,2022-09-18,m,La Paz,2022,20840,3,66.0,10,2024
20841,Estudiante_20841,2023-10-04,f,Cochabamba,2023,20841,4,32.0,4,2024
20842,Estudiante_20842,2022-11-11,f,La Paz,2022,20842,1,78.0,10,2024
20843,Estudiante_20843,2022-07-17,m,Santa Cruz de la Sierra,2022,20843,1,64.0,5,2024
20844,Estudiante_20844,2023-05-07,m,Cochabamba,2023,20844,3,93.0,8,2024
20845,Estudiante_20845,2022-02-17,m,La Paz,2022,20845,1,59.0,5,2024
20846,Estudiante_20846,2022-10-16,m,Santa Cruz de la Sierra,2022,20846,1,78.0,2,2024
20847,Estudiante_20847,2020-07-24,m,Santa Cruz de la Sierra,2020,20847,2,52.0,1,2024
20848,Estudiante_20848,2023-10-08,f,Santa Cruz de la Sierra,2023,20848,1,69.0,9,2024
20849,Estudiante_20849,2020-03-25,f,La Paz,2020,20849,2,77.0,4,2024
20850,Estudiante_20850,2022-04-19,f,Santa Cruz de la Sierra,2022,20850,2,95.0,2,2024
20851,Estudiante_20851,2023-08-05,m,Santa Cruz de la Sierra,2023,20851,1,91.0,5,2024
20852,Estudiante_20852,2023-12-07,f,Cochabamba,2023,20852,1,90.0,1,2024
20853,Estudiante_20853,2022-03-15,f,La Paz,2022,20853,1,27.0,8,2024
20854,Estudiante_20854,2022-06-26,f,Cochabamba,2022,20854,5,70.0,10,2024
20855,Estudiante_20855,2021-04-19,m,Santa Cruz de la Sierra,2021,20855,1,66.0,1,2024
20856,Estudiante_20856,2022-05-16,m,Cochabamba,2022,20856,4,36.0,6,2024
20857,Estudiante_20857,2023-08-23,f,La Paz,2023,20857,1,66.0,10,2024
20858,Estudiante_20858,2021-04-04,m,Tarija,2021,20858,2,70.0,6,2024
20859,Estudiante_20859,2023-12-22,f,Santa Cruz de la Sierra,2023,20859,5,23.0,8,2024
20860,Estudiante_20860,2021-04-19,m,Sucre,2021,20860,5,59.0,10,2024
20861,Estudiante_20861,2023-08-22,m,La Paz,2023,20861,4,40.0,4,2024
20862,Estudiante_20862,2023-12-17,f,Tarija,2023,20862,1,32.0,5,2024
20863,Estudiante_20863,2020-07-05,m,Sucre,2020,20863,1,55.0,1,2024
20864,Estudiante_20864,2020-07-23,f,La Paz,2020,20864,4,99.0,10,2024
20865,Estudiante_20865,2023-09-24,f,La Paz,2023,20865,2,85.0,4,2024
20866,Estudiante_20866,2023-03-17,m,Santa Cruz de la Sierra,2023,20866,5,61.0,10,2024
20867,Estudiante_20867,2021-08-28,m,Santa Cruz de la Sierra,2021,20867,3,66.0,1,2024
20868,Estudiante_20868,2023-05-24,f,Cochabamba,2023,20868,4,39.0,5,2024
20869,Estudiante_20869,2023-01-29,m,La Paz,2023,20869,5,77.0,9,2024
20870,Estudiante_20870,2022-07-07,f,Santa Cruz de la Sierra,2022,20870,1,93.0,10,2024
20871,Estudiante_20871,2023-10-27,m,Santa Cruz de la Sierra,2023,20871,1,66.0,1,2024
20872,Estudiante_20872,2020-04-12,f,Cochabamba,2020,20872,4,52.0,4,2024
20873,Estudiante_20873,2022-06-04,m,Santa Cruz de la Sierra,2022,20873,3,55.0,9,2024
20874,Estudiante_20874,2021-02-03,m,Cochabamba,2021,20874,5,45.0,1,2024
20875,Estudiante_20875,2020-10-21,m,Cochabamba,2020,20875,2,99.0,8,2024
20876,Estudiante_20876,2020-06-15,f,Santa Cruz de la Sierra,2020,20876,2,38.0,7,2024
20877,Estudiante_20877,2023-11-08,m,Sucre,2023,20877,3,66.0,4,2024
20878,Estudiante_20878,2021-07-01,f,Cochabamba,2021,20878,1,72.0,9,2024
20879,Estudiante_20879,2020-08-13,m,Cochabamba,2020,20879,2,59.0,4,2024
20880,Estudiante_20880,2020-02-28,f,Sucre,2020,20880,4,76.0,7,2024
20881,Estudiante_20881,2022-12-22,m,Santa Cruz de la Sierra,2022,20881,2,58.0,10,2024
20882,Estudiante_20882,2022-07-06,f,Santa Cruz de la Sierra,2022,20882,4,62.0,4,2024
20883,Estudiante_20883,2021-08-08,f,La Paz,2021,20883,2,100.0,9,2024
20884,Estudiante_20884,2023-09-25,m,Cochabamba,2023,20884,1,84.0,7,2024
20885,Estudiante_20885,2020-03-13,f,La Paz,2020,20885,3,74.0,8,2024
20886,Estudiante_20886,2021-06-01,m,La Paz,2021,20886,1,26.0,6,2024
20887,Estudiante_20887,2023-06-23,m,Cochabamba,2023,20887,2,52.0,4,2024
20888,Estudiante_20888,2020-12-24,m,Tarija,2020,20888,2,35.0,10,2024
20889,Estudiante_20889,2023-01-26,m,Cochabamba,2023,20889,2,79.0,10,2024
20890,Estudiante_20890,2021-03-31,f,Santa Cruz de la Sierra,2021,20890,1,66.0,1,2024
20891,Estudiante_20891,2023-04-19,m,Santa Cruz de la Sierra,2023,20891,4,51.0,6,2024
20892,Estudiante_20892,2023-08-10,m,La Paz,2023,20892,2,75.0,1,2024
20893,Estudiante_20893,2023-11-19,f,Santa Cruz de la Sierra,2023,20893,1,73.0,4,2024
20894,Estudiante_20894,2020-12-06,f,Sucre,2020,20894,2,98.0,5,2024
20895,Estudiante_20895,2021-08-08,m,Tarija,2021,20895,1,54.0,2,2024
20896,Estudiante_20896,2020-10-03,f,La Paz,2020,20896,1,76.0,9,2024
20897,Estudiante_20897,2020-07-25,f,Santa Cruz de la Sierra,2020,20897,4,53.0,10,2024
20898,Estudiante_20898,2022-08-11,m,Tarija,2022,20898,1,53.0,8,2024
20899,Estudiante_20899,2021-11-04,f,Santa Cruz de la Sierra,2021,20899,4,86.0,10,2024
20900,Estudiante_20900,2020-02-06,f,La Paz,2020,20900,3,70.0,6,2024
20901,Estudiante_20901,2022-08-23,f,Sucre,2022,20901,5,66.0,1,2024
20902,Estudiante_20902,2021-06-13,f,La Paz,2021,20902,4,74.0,7,2024
20903,Estudiante_20903,2023-04-06,m,Sucre,2023,20903,1,82.0,10,2024
20904,Estudiante_20904,2020-09-27,m,Santa Cruz de la Sierra,2020,20904,2,72.0,4,2024
20905,Estudiante_20905,2023-01-09,m,Santa Cruz de la Sierra,2023,20905,1,66.0,4,2024
20906,Estudiante_20906,2020-04-07,m,La Paz,2020,20906,5,99.0,7,2024
20907,Estudiante_20907,2020-03-24,f,Santa Cruz de la Sierra,2020,20907,1,66.0,2,2024
20908,Estudiante_20908,2020-07-18,f,Cochabamba,2020,20908,4,66.0,1,2024
20909,Estudiante_20909,2021-07-12,f,La Paz,2021,20909,1,72.0,5,2024
20910,Estudiante_20910,2020-07-24,m,La Paz,2020,20910,1,53.0,9,2024
20911,Estudiante_20911,2020-06-01,f,Santa Cruz de la Sierra,2020,20911,2,43.0,1,2024
20912,Estudiante_20912,2020-09-22,f,La Paz,2020,20912,4,66.0,2,2024
20913,Estudiante_20913,2021-04-20,f,Cochabamba,2021,20913,3,87.0,2,2024
20914,Estudiante_20914,2023-06-01,m,Santa Cruz de la Sierra,2023,20914,1,23.0,2,2024
20915,Estudiante_20915,2021-05-31,f,Cochabamba,2021,20915,3,29.0,4,2024
20916,Estudiante_20916,2023-08-25,f,Cochabamba,2023,20916,1,52.0,8,2024
20917,Estudiante_20917,2023-09-18,m,Santa Cruz de la Sierra,2023,20917,2,60.0,2,2024
20918,Estudiante_20918,2021-05-21,m,La Paz,2021,20918,1,66.0,1,2024
20919,Estudiante_20919,2021-10-12,m,Santa Cruz de la Sierra,2021,20919,2,62.0,6,2024
20920,Estudiante_20920,2023-10-18,f,Cochabamba,2023,20920,1,71.0,9,2024
20921,Estudiante_20921,2020-03-18,f,Tarija,2020,20921,2,80.0,10,2024
20922,Estudiante_20922,2022-11-17,m,La Paz,2022,20922,2,51.0,7,2024
20924,Estudiante_20924,2023-10-14,f,La Paz,2023,20924,4,30.0,7,2024
20925,Estudiante_20925,2022-10-30,f,Sucre,2022,20925,2,62.0,7,2024
20926,Estudiante_20926,2022-04-20,m,Sucre,2022,20926,2,55.0,9,2024
20927,Estudiante_20927,2020-01-10,m,Tarija,2020,20927,5,54.0,4,2024
20928,Estudiante_20928,2023-09-11,m,La Paz,2023,20928,1,70.0,7,2024
20929,Estudiante_20929,2020-02-02,f,Cochabamba,2020,20929,5,66.0,1,2024
20930,Estudiante_20930,2022-12-31,f,La Paz,2022,20930,2,83.0,4,2024
20931,Estudiante_20931,2023-04-06,m,Santa Cruz de la Sierra,2023,20931,1,44.0,4,2024
20932,Estudiante_20932,2023-12-16,m,Santa Cruz de la Sierra,2023,20932,4,59.0,8,2024
20933,Estudiante_20933,2020-07-16,f,Santa Cruz de la Sierra,2020,20933,3,73.0,5,2024
20934,Estudiante_20934,2021-11-23,m,La Paz,2021,20934,4,69.0,2,2024
20935,Estudiante_20935,2023-06-04,f,Cochabamba,2023,20935,1,52.0,7,2024
20936,Estudiante_20936,2022-01-26,m,Santa Cruz de la Sierra,2022,20936,2,66.0,2,2024
20937,Estudiante_20937,2021-01-23,m,La Paz,2021,20937,3,66.0,1,2024
20938,Estudiante_20938,2022-04-29,f,Sucre,2022,20938,1,60.0,9,2024
20939,Estudiante_20939,2020-04-27,m,Cochabamba,2020,20939,2,63.0,1,2024
20940,Estudiante_20940,2023-06-10,f,Tarija,2023,20940,3,54.0,3,2024
20941,Estudiante_20941,2021-09-22,f,La Paz,2021,20941,4,61.0,3,2024
20942,Estudiante_20942,2020-05-08,f,Cochabamba,2020,20942,2,31.0,9,2024
20943,Estudiante_20943,2020-12-13,m,Sucre,2020,20943,2,64.0,4,2024
20944,Estudiante_20944,2021-06-06,f,Santa Cruz de la Sierra,2021,20944,5,73.0,5,2024
20945,Estudiante_20945,2022-02-05,f,La Paz,2022,20945,1,90.0,7,2024
20946,Estudiante_20946,2020-12-26,m,Santa Cruz de la Sierra,2020,20946,2,66.0,8,2024
20947,Estudiante_20947,2023-10-15,m,La Paz,2023,20947,1,66.0,8,2024
20948,Estudiante_20948,2021-10-05,f,La Paz,2021,20948,4,66.0,6,2024
20949,Estudiante_20949,2022-03-03,m,La Paz,2022,20949,5,53.0,4,2024
20950,Estudiante_20950,2021-12-24,f,Sucre,2021,20950,2,95.0,4,2024
20951,Estudiante_20951,2023-07-01,m,Cochabamba,2023,20951,5,66.0,5,2024
20952,Estudiante_20952,2021-07-10,f,La Paz,2021,20952,4,64.0,3,2024
20953,Estudiante_20953,2023-09-19,m,Cochabamba,2023,20953,3,66.0,9,2024
20954,Estudiante_20954,2023-07-01,m,Cochabamba,2023,20954,4,63.0,10,2024
20955,Estudiante_20955,2023-12-17,f,Sucre,2023,20955,5,56.0,4,2024
20956,Estudiante_20956,2022-01-07,f,Santa Cruz de la Sierra,2022,20956,2,58.0,1,2024
20957,Estudiante_20957,2023-05-13,f,Tarija,2023,20957,3,66.0,5,2024
20958,Estudiante_20958,2020-12-09,f,Santa Cruz de la Sierra,2020,20958,1,88.0,9,2024
20959,Estudiante_20959,2023-05-15,f,Santa Cruz de la Sierra,2023,20959,4,66.0,2,2024
20960,Estudiante_20960,2023-10-27,m,Santa Cruz de la Sierra,2023,20960,2,64.0,10,2024
20961,Estudiante_20961,2021-12-03,m,Santa Cruz de la Sierra,2021,20961,2,61.0,4,2024
20962,Estudiante_20962,2023-09-24,m,La Paz,2023,20962,1,66.0,2,2024
20963,Estudiante_20963,2021-05-27,f,Santa Cruz de la Sierra,2021,20963,1,58.0,5,2024
20964,Estudiante_20964,2023-09-24,m,Santa Cruz de la Sierra,2023,20964,4,56.0,8,2024
20965,Estudiante_20965,2020-12-08,m,Santa Cruz de la Sierra,2020,20965,1,77.0,8,2024
20966,Estudiante_20966,2022-08-12,m,Cochabamba,2022,20966,1,59.0,6,2024
20967,Estudiante_20967,2023-03-20,f,La Paz,2023,20967,2,53.0,9,2024
20968,Estudiante_20968,2023-04-28,m,Santa Cruz de la Sierra,2023,20968,4,82.0,7,2024
20969,Estudiante_20969,2020-09-23,f,Sucre,2020,20969,2,87.0,9,2024
20970,Estudiante_20970,2023-04-21,m,Sucre,2023,20970,1,80.0,8,2024
20971,Estudiante_20971,2021-01-31,m,Santa Cruz de la Sierra,2021,20971,4,82.0,1,2024
20972,Estudiante_20972,2022-12-09,m,Santa Cruz de la Sierra,2022,20972,1,60.0,2,2024
20973,Estudiante_20973,2021-10-05,f,La Paz,2021,20973,1,66.0,8,2024
20974,Estudiante_20974,2020-12-15,f,La Paz,2020,20974,1,66.0,5,2024
20975,Estudiante_20975,2021-07-20,f,La Paz,2021,20975,4,29.0,10,2024
20976,Estudiante_20976,2020-06-20,f,Santa Cruz de la Sierra,2020,20976,1,61.0,3,2024
20977,Estudiante_20977,2020-03-27,f,Santa Cruz de la Sierra,2020,20977,1,55.0,5,2024
20978,Estudiante_20978,2021-05-16,m,La Paz,2021,20978,3,66.0,5,2024
20979,Estudiante_20979,2021-07-01,f,Santa Cruz de la Sierra,2021,20979,4,77.0,1,2024
20980,Estudiante_20980,2023-08-03,f,La Paz,2023,20980,3,95.0,10,2024
20981,Estudiante_20981,2022-03-31,m,Tarija,2022,20981,1,46.0,7,2024
20982,Estudiante_20982,2020-11-21,f,Santa Cruz de la Sierra,2020,20982,2,63.0,10,2024
20983,Estudiante_20983,2022-08-30,m,Santa Cruz de la Sierra,2022,20983,1,83.0,5,2024
20984,Estudiante_20984,2022-01-16,f,Cochabamba,2022,20984,4,59.0,7,2024
20985,Estudiante_20985,2023-07-25,f,Santa Cruz de la Sierra,2023,20985,3,66.0,10,2024
20986,Estudiante_20986,2023-02-20,m,La Paz,2023,20986,4,85.0,10,2024
20987,Estudiante_20987,2021-03-14,m,Sucre,2021,20987,4,90.0,5,2024
20988,Estudiante_20988,2022-09-01,m,Santa Cruz de la Sierra,2022,20988,5,59.0,5,2024
20989,Estudiante_20989,2022-09-06,f,Santa Cruz de la Sierra,2022,20989,5,58.0,6,2024
20990,Estudiante_20990,2021-06-17,m,Cochabamba,2021,20990,5,59.0,5,2024
20991,Estudiante_20991,2022-07-05,f,Santa Cruz de la Sierra,2022,20991,1,62.0,8,2024
20992,Estudiante_20992,2020-02-24,f,Santa Cruz de la Sierra,2020,20992,4,56.0,3,2024
20993,Estudiante_20993,2023-02-14,m,Santa Cruz de la Sierra,2023,20993,3,66.0,3,2024
20994,Estudiante_20994,2022-09-24,m,Cochabamba,2022,20994,5,54.0,1,2024
20995,Estudiante_20995,2022-11-17,m,Cochabamba,2022,20995,2,68.0,1,2024
20996,Estudiante_20996,2023-02-26,f,Cochabamba,2023,20996,2,71.0,5,2024
20997,Estudiante_20997,2021-11-01,m,Tarija,2021,20997,2,67.0,6,2024
20998,Estudiante_20998,2023-07-08,f,Santa Cruz de la Sierra,2023,20998,4,49.0,5,2024
20999,Estudiante_20999,2020-08-27,m,Sucre,2020,20999,2,58.0,10,2024
21000,Estudiante_21000,2023-05-08,f,La Paz,2023,21000,2,58.0,2,2024
21001,Estudiante_21001,2022-10-07,f,La Paz,2022,21001,1,97.0,5,2024
21002,Estudiante_21002,2020-08-02,m,Santa Cruz de la Sierra,2020,21002,2,90.0,5,2024
21003,Estudiante_21003,2023-01-14,f,Cochabamba,2023,21003,4,84.0,9,2024
21004,Estudiante_21004,2021-09-14,f,Santa Cruz de la Sierra,2021,21004,2,72.0,3,2024
21005,Estudiante_21005,2022-03-06,m,La Paz,2022,21005,3,63.0,6,2024
21006,Estudiante_21006,2021-10-19,m,La Paz,2021,21006,4,65.0,7,2024
21007,Estudiante_21007,2021-11-21,m,La Paz,2021,21007,1,88.0,6,2024
21008,Estudiante_21008,2022-07-27,m,Santa Cruz de la Sierra,2022,21008,1,59.0,8,2024
21009,Estudiante_21009,2022-02-03,f,Cochabamba,2022,21009,5,82.0,4,2024
21010,Estudiante_21010,2020-04-22,f,Santa Cruz de la Sierra,2020,21010,1,54.0,3,2024
21011,Estudiante_21011,2020-02-10,m,La Paz,2020,21011,4,64.0,7,2024
21012,Estudiante_21012,2021-03-06,f,La Paz,2021,21012,2,69.0,1,2024
21013,Estudiante_21013,2021-07-21,m,Cochabamba,2021,21013,4,74.0,8,2024
